"stadiums_20150302_129","fifa17_20393","1.0"
"stadiums_20150302_9","fifa17_20607","0.012345679012345678"
"stadiums_20150302_37","fifa17_20527","1.0"
"stadiums_20150302_25","fifa17_20536","0.25"
"stadiums_20150302_79","fifa17_20089","1.0"
"stadiums_20150302_140","fifa17_20325","0.0027700831024930744"
"stadiums_20150302_146","fifa17_20500","0.25"
"stadiums_20150302_150","fifa17_20200","0.81"
"stadiums_20150302_138","fifa17_20273","0.00591715976331361"
"stadiums_20150302_91","fifa17_20034","1.0"
"stadiums_20150302_80","fifa17_20578","0.00591715976331361"
"stadiums_20150302_44","fifa17_20605","0.1111111111111111"
"stadiums_20150302_14","fifa17_20280","0.02040816326530612"
"stadiums_20150302_106","fifa17_20418","0.1322314049586777"
"stadiums_20150302_143","fifa17_20280","0.010000000000000002"
"stadiums_20150302_62","fifa17_20622","0.140625"
"stadiums_20150302_19","fifa17_20021","0.25"
"stadiums_20150302_12","fifa17_20280","0.012345679012345678"
"stadiums_20150302_19","fifa17_20461","0.25"
"stadiums_20150302_4","fifa17_20426","0.006944444444444444"
"stadiums_20150302_135","fifa17_20097","0.006944444444444444"
"stadiums_20150302_44","fifa17_20428","0.36"
"stadiums_20150302_20","fifa17_20403","0.140625"
"stadiums_20150302_16","fifa17_20280","0.012345679012345678"
"stadiums_20150302_56","fifa17_20415","0.17361111111111113"
"stadiums_20150302_16","fifa17_20022","0.008264462809917356"
"stadiums_20150302_114","fifa17_20565","0.08163265306122448"
"stadiums_20150302_146","fifa17_20597","1.0"
"stadiums_20150302_37","fifa17_20351","0.006944444444444444"
"stadiums_20150302_22","fifa17_20054","0.006944444444444444"
"stadiums_20150302_4","fifa17_20435","0.1111111111111111"
"stadiums_20150302_140","fifa17_20273","0.00390625"
"stadiums_20150302_33","fifa17_20532","0.012345679012345678"
"stadiums_20150302_25","fifa17_20054","0.012345679012345678"
"stadiums_20150302_104","fifa17_20247","0.765625"
"stadiums_20150302_106","fifa17_20119","0.0044444444444444444"
"stadiums_20150302_10","fifa17_20460","0.04000000000000001"
"stadiums_20150302_20","fifa17_20410","0.140625"
"stadiums_20150302_34","fifa17_20484","0.1111111111111111"
"stadiums_20150302_142","fifa17_20021","0.14792899408284024"
"stadiums_20150302_11","fifa17_20460","0.04591836734693877"
"stadiums_20150302_107","fifa17_20425","1.0"
"stadiums_20150302_142","fifa17_20461","0.14792899408284024"
"stadiums_20150302_27","fifa17_20054","0.012345679012345678"
"stadiums_20150302_148","fifa17_20460","0.053254437869822494"
"stadiums_20150302_9","fifa17_20569","0.00591715976331361"
"stadiums_20150302_12","fifa17_20022","0.008264462809917356"
"stadiums_20150302_28","fifa17_20054","0.010000000000000002"
"stadiums_20150302_138","fifa17_20325","0.00390625"
"stadiums_20150302_10","fifa17_20022","0.00390625"
"stadiums_20150302_147","fifa17_20460","0.07438016528925619"
"stadiums_20150302_81","fifa17_20610","0.00390625"
"stadiums_20150302_138","fifa17_20631","0.0625"
"stadiums_20150302_106","fifa17_20246","0.00591715976331361"
"stadiums_20150302_35","fifa17_20047","0.012345679012345678"
"stadiums_20150302_39","fifa17_20484","0.03515625"
"stadiums_20150302_119","fifa17_20126","0.00591715976331361"
"stadiums_20150302_111","fifa17_20079","0.5102040816326531"
"stadiums_20150302_14","fifa17_20022","0.012345679012345678"
"stadiums_20150302_44","fifa17_20259","0.5625"
"stadiums_20150302_132","fifa17_20451","1.0"
"stadiums_20150302_40","fifa17_20568","1.0"
"stadiums_20150302_143","fifa17_20022","0.006944444444444444"
"stadiums_20150302_94","fifa17_20294","1.0"
"stadiums_20150302_49","fifa17_20432","0.1111111111111111"
"stadiums_20150302_142","fifa17_20332","0.02040816326530612"
"stadiums_20150302_43","fifa17_20255","0.012345679012345678"
"stadiums_20150302_66","fifa17_20010","0.25"
"stadiums_20150302_18","fifa17_20511","0.0625"
"stadiums_20150302_80","fifa17_20085","0.010000000000000002"
"stadiums_20150302_33","fifa17_20486","0.008264462809917356"
"stadiums_20150302_148","fifa17_20202","0.09"
"stadiums_20150302_44","fifa17_20561","0.18367346938775508"
"stadiums_20150302_136","fifa17_20630","0.0044444444444444444"
"stadiums_20150302_106","fifa17_20245","0.36"
"stadiums_20150302_32","fifa17_20047","0.0625"
"stadiums_20150302_147","fifa17_20202","0.140625"
"stadiums_20150302_35","fifa17_20531","0.0044444444444444444"
"stadiums_20150302_48","fifa17_20564","1.0"
